label,Ch0_min,Ch1_min,Ch2_min,Ch3_min,Ch0_max,Ch1_max,Ch2_max,Ch3_max,Ch0_avg,Ch1_avg,Ch2_avg,Ch3_avg,Ch0_energy,Ch1_energy,Ch2_energy,Ch3_energy,Ch0_iemg,Ch1_iemg,Ch2_iemg,Ch3_iemg,Ch0_mav,Ch1_mav,Ch2_mav,Ch3_mav,Ch0_var,Ch1_var,Ch2_var,Ch3_var,Ch0_rms,Ch1_rms,Ch2_rms,Ch3_rms,Ch0_wl,Ch1_wl,Ch2_wl,Ch3_wl,Ch0_zc0,Ch1_zc0,Ch2_zc0,Ch3_zc0,Ch0_hemg0,Ch1_hemg0,Ch2_hemg0,Ch3_hemg0,Ch0_hemg1,Ch1_hemg1,Ch2_hemg1,Ch3_hemg1
UP_Realease,-0.8609375,-0.821875,-0.3873046875,-0.3677734375,0.5990234375,0.5990234375,0.13515624999999998,0.07167968749999998,-0.09921875000000004,-0.02856445312500001,-0.08154296875000004,-0.08701171875000004,15.479379653930668,4.619196891784667,1.6532077789306645,1.4276561737060551,32.076171875,15.382226562500001,10.589062499999999,9.799609375000001,0.32076171875,0.153822265625,0.10589062499999999,0.09799609375000001,0.15635737024172391,0.046658554462471385,0.016699068474047115,0.014420769431374294,0.3934384278884139,0.21492316980224974,0.12857712778448055,0.11948456694092568,-0.7177734375,-0.3173828125,0.205078125,-0.107421875,24.0,34.0,19.0,10.0,45.0,48.0,24.0,11.0,45.0,48.0,24.0,11.0
UP_Realease,-0.8609375,-0.6998046875,-0.3091796875,-0.4068359375,0.6771484375,0.5990234375,0.15468749999999998,0.07167968749999998,-0.06528320312500004,-0.02646484375000002,-0.08730468750000003,-0.08784179687500003,17.71741962432861,4.722181320190428,1.8568534851074223,1.378682136535645,34.9626953125,17.41875,11.467187500000001,9.4396484375,0.34962695312500003,0.1741875,0.11467187500000002,0.094396484375,0.1789638345891779,0.047698801214044725,0.01875609580916588,0.013926082187228737,0.42092065314413607,0.21730580572525962,0.13626641130914918,0.11741729585268283,-0.205078125,-0.5712890625,-0.009765625,-0.205078125,26.0,30.0,14.0,14.0,51.0,51.0,18.0,9.0,51.0,51.0,18.0,9.0
UP_Realease,-0.8267578125,-0.8560546875,-0.3970703125,-0.4068359375,0.926171875,0.7650390625,0.25234375,0.17421874999999998,-0.09873046875000002,-0.02797851562500002,-0.08320312500000003,-0.08383789062500004,20.07674789428711,10.098683357238773,2.373559951782227,1.837769508361817,37.29453124999999,24.540039062499993,12.580859375,9.967773437500002,0.3729453124999999,0.24540039062499994,0.12580859375,0.09967773437500002,0.20279543327562738,0.10200690259837145,0.023975353048305323,0.01856332836729108,0.44807084143344017,0.31778425633185126,0.154063621656192,0.13556435771845848,-0.17578125,-0.05859375,0.33203125,0.166015625,28.0,24.0,15.0,18.0,47.0,55.0,21.0,15.0,47.0,55.0,21.0,15.0
UP_Realease,-0.8609375,-0.8560546875,-0.480078125,-0.3677734375,0.926171875,1.0189453125,0.40859375,0.17421874999999998,-0.08134765625000001,-0.025732421875000005,-0.08447265625000004,-0.08715820312500004,19.22612190246582,17.797423362731934,3.6128749847412114,2.1297731399536137,36.13593749999999,32.013476562499996,15.774609374999997,10.7986328125,0.3613593749999999,0.320134765625,0.15774609374999998,0.10798632812499999,0.1942032515400588,0.17977195315890843,0.03649368671455769,0.021512859999531453,0.4384760187566228,0.4218699250092608,0.19007564243587896,0.14593742288918266,0.0048828125,0.009765625,-0.21484375,-0.0244140625,28.0,20.0,20.0,24.0,49.0,51.0,24.0,21.0,49.0,51.0,24.0,21.0
UP_Realease,-0.8609375,-0.8560546875,-0.480078125,-0.3970703125,0.7748046875,1.0189453125,0.40859375,0.09121093749999998,-0.06679687500000003,-0.004687499999999991,-0.08857421875000002,-0.08608398437500003,18.47298812866211,14.774971008300788,3.306644439697266,1.7270822525024419,35.517578125,28.5875,15.155859375,9.948632812500001,0.35517578125,0.285875,0.15155859375,0.09948632812500001,0.18659583968345564,0.14924213139697767,0.03340044888583097,0.017445275277802444,0.42980214202190886,0.3843822447551498,0.18184181146527512,0.13141850145631861,0.29296875,-0.1025390625,0.263671875,0.1123046875,28.0,26.0,15.0,18.0,50.0,52.0,22.0,18.0,50.0,52.0,22.0,18.0
UP_Realease,-0.8560546875,-0.6900390625,-0.3970703125,-0.3970703125,0.68203125,0.613671875,0.23281249999999998,0.09121093749999998,-0.08891601562500001,-0.009912109375000021,-0.08940429687500004,-0.08593750000000004,15.731863975524908,6.515900611877441,1.9725465774536137,1.3140239715576176,32.1431640625,18.9755859375,11.449414062499999,9.386328125000002,0.32143164062499996,0.189755859375,0.11449414062499999,0.09386328125000003,0.158907716924494,0.06581717789775193,0.019924712903571857,0.013272969409672906,0.3966341384137894,0.25526262185986887,0.14044737724335096,0.1146308846497146,-1.171875,0.5517578125,0.4052734375,0.2685546875,27.0,32.0,17.0,10.0,47.0,45.0,19.0,12.0,47.0,45.0,19.0,12.0
UP_Realease,-0.8267578125,-0.5923828125,-0.3580078125,-0.265234375,0.6283203125,0.6087890625,0.14492187499999998,0.08144531249999998,-0.06938476562500004,-0.021240234375000014,-0.09526367187500004,-0.08920898437500004,15.11755466461182,3.4583368301391606,1.9533967971801762,1.2484083175659184,31.729882812500005,13.6982421875,11.387304687500002,9.540820312500003,0.31729882812500004,0.136982421875,0.11387304687500002,0.09540820312500004,0.15270257236981635,0.03493269525393092,0.01973128077959774,0.012610185025918368,0.38881299701285477,0.18596604072085746,0.13976397236699364,0.11173219399823484,-0.126953125,0.546875,0.0634765625,0.2001953125,22.0,33.0,18.0,10.0,48.0,40.0,17.0,11.0,48.0,40.0,17.0,11.0
UP_Realease,-0.8267578125,-0.4947265625,-0.3384765625,-0.29453125,0.6576171875,0.3646484375,0.14492187499999998,0.08144531249999998,-0.09916992187500001,-0.010742187500000017,-0.08662109375000003,-0.08227539062500004,17.091670036315918,2.711881637573242,1.6922264099121098,1.2322702407836919,34.20371093749999,12.743749999999999,10.927343749999999,9.059179687500002,0.3420371093749999,0.12743749999999998,0.10927343749999999,0.09059179687500002,0.17264313167995876,0.027392743813871134,0.01709319605971828,0.01244717414933022,0.4134207304467922,0.16467791708584495,0.13008560296635865,0.11100766823889653,0.0927734375,0.0,0.09765625,0.1318359375,24.0,32.0,17.0,12.0,47.0,47.0,22.0,12.0,47.0,47.0,22.0,12.0
UP_Extend,-0.8560546875,-0.84140625,-0.4947265625,-0.3775390625,0.848046875,0.887109375,0.5208984375,0.13515624999999998,-0.07070312500000003,-0.013183593750000017,-0.09575195312500004,-0.08637695312500003,19.143163681030273,7.430328369140623,3.781838417053223,1.3804655075073247,34.866796875000006,19.821093750000006,15.5744140625,9.338867187500004,0.34866796875000006,0.19821093750000007,0.155744140625,0.09338867187500004,0.1933652897073765,0.07505382191051134,0.03820038805104266,0.013944096035427522,0.43752901253551485,0.2725862866899328,0.19446949419004572,0.11749321288939735,-0.01953125,0.1123046875,-0.0146484375,0.0732421875,24.0,23.0,14.0,14.0,52.0,51.0,24.0,10.0,52.0,51.0,24.0,10.0
UP_Extend,-0.8560546875,-0.8560546875,-0.421484375,-0.4263671875,0.848046875,1.0189453125,0.5208984375,0.18398437499999998,-0.10112304687500001,-0.0171875,-0.08818359375000001,-0.08945312500000002,18.857197761535645,12.40084266662598,3.2371902465820312,1.8502769470214848,35.280664062499994,25.580078125000004,14.286328125,10.17734375,0.35280664062499995,0.25580078125000005,0.14286328125,0.10177343750000001,0.1904767450660166,0.12526103703662606,0.03269889137961648,0.01868966613153015,0.4342487508506575,0.35214830209197345,0.17992193436549173,0.13602488548135172,-0.1171875,0.7275390625,-0.1220703125,0.0634765625,24.0,25.0,17.0,17.0,43.0,55.0,19.0,12.0,43.0,55.0,19.0,12.0
UP_Extend,-0.84140625,-0.8560546875,-0.353125,-0.4263671875,0.6966796875,1.0189453125,0.3451171875,0.18398437499999998,-0.101416015625,-0.030810546875000004,-0.08120117187500003,-0.09291992187500003,16.641283988952633,9.852995872497562,2.077700614929199,1.9123716354370124,33.4931640625,22.3384765625,11.9279296875,10.5634765625,0.334931640625,0.22338476562499998,0.11927929687500001,0.105634765625,0.16809377766618822,0.0995252108333087,0.02098687489827474,0.01931688520643447,0.4079372989682683,0.3138948211184371,0.14414231214078674,0.13828852575094625,0.1318359375,0.1416015625,-0.1904296875,0.283203125,25.0,31.0,20.0,21.0,40.0,47.0,19.0,15.0,40.0,47.0,19.0,15.0
UP_Extend,-0.8609375,-0.8462890625,-0.353125,-0.353125,0.6966796875,0.6283203125,0.25234375,0.12050781249999998,-0.07294921875000002,-0.017382812500000015,-0.08950195312500003,-0.08432617187500004,17.752454757690426,7.448902130126952,2.594897270202637,1.4609346389770512,34.299609375,20.4390625,13.7060546875,9.906054687500003,0.34299609375,0.204390625,0.137060546875,0.09906054687500003,0.17931772482515582,0.07524143565784801,0.026211083537400374,0.01475691554522274,0.42133662026567814,0.27292676911814556,0.161086848321104,0.12086912918429797,1.0986328125,-0.498046875,-0.1220703125,-0.0634765625,21.0,27.0,18.0,17.0,46.0,47.0,25.0,16.0,46.0,47.0,25.0,16.0
UP_Extend,-0.8609375,-0.8560546875,-0.4263671875,-0.362890625,1.0287109375,0.8333984375,0.25234375,0.11562499999999998,-0.08530273437500004,-0.010986328125000005,-0.09213867187500004,-0.08203125000000004,19.34311008453369,9.18661975860596,3.064261436462403,1.5218009948730473,35.534570312499994,22.611914062499995,14.9404296875,9.927343750000002,0.35534570312499997,0.22611914062499994,0.149404296875,0.09927343750000002,0.19538495034882516,0.09279413897581779,0.030952135721842453,0.015371727220939872,0.4398080272634151,0.3030943707594379,0.17505031952162792,0.12336129842349453,-0.6005859375,-0.29296875,0.185546875,-0.1904296875,20.0,24.0,17.0,15.0,43.0,47.0,30.0,17.0,43.0,47.0,30.0,17.0
UP_Extend,-0.8462890625,-0.8560546875,-0.6509765625,-0.4166015625,1.0287109375,1.2240234375,0.3890625,0.16445312499999998,-0.09331054687500001,-0.03481445312500002,-0.09741210937500001,-0.09355468750000004,18.796582221984863,14.521529197692876,3.8083448410034184,1.8334865570068364,36.553320312500006,27.5107421875,15.5068359375,10.750390625000001,0.36553320312500004,0.275107421875,0.155068359375,0.10750390625000002,0.18986446688873598,0.14668211310800885,0.03846812970710524,0.018520066232392288,0.4335502533961301,0.3810712426527732,0.19514981017165808,0.13540629811817603,-0.0439453125,1.34765625,-0.1904296875,0.0244140625,24.0,29.0,16.0,14.0,42.0,45.0,30.0,13.0,42.0,45.0,30.0,13.0
UP_Extend,-0.831640625,-0.8560546875,-0.6509765625,-0.4166015625,0.79921875,1.2240234375,0.3890625,0.16445312499999998,-0.106640625,-0.018652343750000012,-0.10522460937500001,-0.09648437500000004,17.15596961975098,16.31336784362793,4.120778083801269,1.823816299438477,34.92109375,31.30546875000001,15.558007812499998,10.561328125000003,0.3492109375,0.3130546875000001,0.15558007812499997,0.10561328125000002,0.17329262242172708,0.16478149336997908,0.04162402104849766,0.01842238686301492,0.4141976535393577,0.4038981040265964,0.20299699711575214,0.1350487430314876,-0.078125,0.2734375,0.0537109375,-0.05859375,28.0,31.0,16.0,17.0,44.0,51.0,23.0,11.0,44.0,51.0,23.0,11.0
UP_Extend,-0.8560546875,-0.7388671875,-0.5728515625,-0.3384765625,0.79921875,0.7552734375,0.3109375,0.04238281249999998,-0.08037109375000001,-0.014355468750000013,-0.09008789062500004,-0.08725585937500004,18.565301895141598,10.306880950927738,2.9195680618286133,1.4978513717651372,34.641796875,26.55234375,13.188085937500002,9.325976562500003,0.34641796874999997,0.26552343749999996,0.13188085937500002,0.09325976562500003,0.18752830197112724,0.10410990859522967,0.029490586483117306,0.015129811836011486,0.430874713752636,0.3210433140703562,0.17086743580415237,0.12238673832426196,-0.4736328125,-0.625,0.1171875,-0.146484375,29.0,32.0,18.0,17.0,49.0,47.0,22.0,11.0,49.0,47.0,22.0,11.0
UP_Extend,-0.8560546875,-0.7486328125,-0.4703125,-0.3775390625,0.7796875,0.584375,0.3109375,0.07167968749999998,-0.06894531250000004,-0.034277343750000015,-0.07885742187500003,-0.08447265625000001,20.670114517211914,7.73403739929199,2.5178995132446294,1.3674011230468754,37.161718750000006,22.681640624999993,12.759179687500001,9.080078125000004,0.37161718750000006,0.22681640624999994,0.12759179687500002,0.09080078125000003,0.20878903552739306,0.07812158989183829,0.025433328416612416,0.013812132556029045,0.45464397628487185,0.2781013735904947,0.15867890575765353,0.11693592788561073,0.5126953125,0.0537109375,-0.263671875,-0.1025390625,29.0,30.0,19.0,14.0,52.0,45.0,28.0,10.0,52.0,45.0,28.0,10.0
UP_Extend,-0.8560546875,-0.84140625,-0.4703125,-0.3970703125,0.740625,0.8333984375,0.17421874999999998,0.08144531249999998,-0.08076171875000002,-0.028613281250000015,-0.09160156250000004,-0.09091796875000004,17.03677940368652,8.727617263793949,2.2874927520751953,1.4945850372314458,33.73359375,22.223046874999994,12.278125000000001,9.636328125000002,0.33733593749999996,0.22223046874999994,0.12278125000000001,0.09636328125000002,0.1720886808453184,0.08815775013933282,0.02310598739469894,0.015096818557893391,0.41275633736729617,0.2954254096010353,0.151244595013349,0.12225322233918605,-0.9912109375,-0.615234375,0.09765625,0.0830078125,25.0,31.0,18.0,12.0,49.0,48.0,21.0,7.0,49.0,48.0,21.0,7.0
UP_Extend,-0.84140625,-0.84140625,-0.343359375,-0.3970703125,0.652734375,0.8333984375,0.14492187499999998,0.08144531249999998,-0.07724609375000004,-0.02084960937500001,-0.09257812500000004,-0.08818359375000004,14.515167236328129,8.033324241638185,1.761560440063477,1.247634887695313,30.579296875,20.407617187499994,11.131640625000001,9.229296875000003,0.30579296875,0.20407617187499993,0.11131640625000001,0.09229296875000002,0.1466178508720013,0.08114468930947662,0.01779353979862098,0.01260237260298296,0.3809877588102816,0.28343119520684706,0.13272378988197545,0.11169757775777024,0.3662109375,-0.029296875,-0.048828125,0.0048828125,26.0,32.0,18.0,12.0,49.0,43.0,16.0,6.0,49.0,43.0,16.0,6.0
UP_Extend,-0.84140625,-0.7876953125,-0.343359375,-0.2603515625,0.7748046875,0.691796875,0.20839843749999998,0.07167968749999998,-0.09946289062500002,-0.019628906250000012,-0.08188476562500002,-0.08579101562500004,15.43217754364014,5.183673858642576,1.7127046585083012,1.1324701309204106,31.488476562499994,17.033203125000004,10.925585937500001,9.309570312500002,0.31488476562499995,0.17033203125000004,0.10925585937500001,0.09309570312500001,0.15588058124889032,0.05236034200649067,0.017300047055639405,0.011439092231519298,0.39283810334080554,0.22767682926996713,0.13087034264906244,0.10641757988793067,0.25390625,0.322265625,-0.1171875,0.0146484375,28.0,27.0,24.0,20.0,44.0,40.0,21.0,10.0,44.0,40.0,21.0,10.0
UP_Extend,-0.8072265625,-0.84140625,-0.3189453125,-0.3140625,0.7748046875,0.7064453125,0.20839843749999998,0.11074218749999998,-0.08540039062500003,-0.02382812500000002,-0.08359375000000004,-0.08750000000000004,14.656069755554205,5.597736358642578,1.919113159179688,1.3196620941162114,30.971289062500006,16.83515625,11.780468750000002,9.796484375000002,0.30971289062500007,0.1683515625,0.11780468750000002,0.09796484375000002,0.14804110864196166,0.05654279150144018,0.019384981405855435,0.013329920142587994,0.38283246669469145,0.23659535833660342,0.1385320597977121,0.1148765465234837,0.0048828125,0.1123046875,-0.3759765625,-0.1806640625,28.0,29.0,21.0,17.0,47.0,44.0,24.0,12.0,47.0,44.0,24.0,12.0
UP_Extend,-0.8072265625,-0.84140625,-0.43125,-0.3287109375,0.52578125,0.7064453125,0.20839843749999998,0.11074218749999998,-0.08110351562500004,-0.03432617187500001,-0.08696289062500004,-0.08906250000000003,14.917845726013187,5.2727861404418945,2.0838403701782227,1.3676433563232426,31.633007812500004,15.5900390625,11.9060546875,9.480078125000002,0.316330078125,0.155900390625,0.11906054687499999,0.09480078125000002,0.15068531036376956,0.053260466065069643,0.021048892628062855,0.01381457935680043,0.3862362712901675,0.22962548073856903,0.14435513050038168,0.11694628494840024,0.29296875,0.009765625,-0.0341796875,-0.126953125,29.0,36.0,16.0,8.0,54.0,44.0,26.0,7.0,54.0,44.0,26.0,7.0
UP_Extend,-0.8560546875,-0.5142578125,-0.43125,-0.3287109375,0.5453125,0.3646484375,0.3646484375,0.07167968749999998,-0.08793945312500001,-0.030468750000000013,-0.08398437500000004,-0.08798828125000004,15.586695671081547,3.312662124633789,2.3282661437988286,1.2464771270751958,31.890039062499994,14.045312500000001,12.48046875,9.040234375000004,0.3189003906249999,0.140453125,0.1248046875,0.09040234375000004,0.15744137041496511,0.03346123358215949,0.023517839836351803,0.012590678051264603,0.3947998945172294,0.18200720108374255,0.15258657030678777,0.11164574004749109,-0.80078125,0.048828125,0.244140625,-0.05859375,21.0,36.0,17.0,8.0,53.0,43.0,25.0,4.0,53.0,43.0,25.0,4.0
UP_Extend,-0.8560546875,-0.812109375,-0.5728515625,-0.284765625,0.76015625,0.8333984375,0.3646484375,0.12050781249999998,-0.06943359375000002,-0.02919921875000002,-0.09204101562500004,-0.08544921875000004,16.49274444580078,8.028614044189453,3.5006322860717782,1.374668121337891,32.5359375,21.52265625,15.489648437500001,9.757421875000002,0.325359375,0.2152265625,0.154896484375,0.09757421875000002,0.16659337824041193,0.08109711155746922,0.035359922081533116,0.013885536579170616,0.4061126007131616,0.2833480905915805,0.18709976713165033,0.11724624178786675,-0.0341796875,0.4736328125,0.1416015625,0.1953125,18.0,38.0,20.0,19.0,51.0,44.0,23.0,12.0,51.0,44.0,23.0,12.0
UP_Extend,-0.8462890625,-0.84140625,-0.5728515625,-0.4947265625,0.76015625,1.0775390625,0.33046875,0.12050781249999998,-0.09931640625000002,-0.029345703124999983,-0.08813476562500004,-0.08632812500000003,18.083417892456055,12.576375007629398,3.4228792190551762,1.6406364440917973,35.187890624999994,27.204492187499998,15.141210937499999,10.360546875,0.35187890624999996,0.27204492187499996,0.151412109375,0.10360546875000001,0.1826607867924854,0.12703409098615553,0.034574537566213905,0.01657208529385654,0.4252460216446011,0.354631851468948,0.18501024887976278,0.12808733130531674,0.44921875,-0.009765625,-0.2001953125,0.0341796875,24.0,30.0,20.0,26.0,43.0,43.0,22.0,19.0,43.0,43.0,22.0,19.0
UP_Extend,-0.8609375,-0.84140625,-0.4947265625,-0.4947265625,0.6234375,1.0775390625,0.3158203125,0.10585937499999998,-0.08530273437500002,-0.01655273437500001,-0.09072265625000002,-0.09208984375000001,15.905543327331547,9.421866416931156,2.8691978454589844,1.6066265106201176,32.1591796875,23.669726562500003,14.097656250000002,10.053906250000002,0.321591796875,0.23669726562500004,0.1409765625,0.10053906250000003,0.16066205381142976,0.09517036784778946,0.02898179641877762,0.01622855061232442,0.39881754383842677,0.3069505891333515,0.16938706696377337,0.1267527715917927,0.1611328125,0.4248046875,0.0341796875,0.0341796875,25.0,23.0,16.0,16.0,45.0,46.0,20.0,14.0,45.0,46.0,20.0,14.0
UP_Extend,-0.8609375,-0.84140625,-0.4947265625,-0.4703125,0.6771484375,1.1556640625,0.33046875,0.03261718749999998,-0.07041015625000004,-0.024218750000000015,-0.09189453125000004,-0.09228515625000004,14.832416534423832,8.537511825561527,3.2552299499511728,1.4865245819091801,31.708593750000006,21.223437499999996,14.114843750000002,9.499609375000002,0.3170859375000001,0.21223437499999995,0.14114843750000003,0.09499609375000002,0.14982238923660435,0.08623749318749017,0.0328811106055674,0.015015399817264446,0.38512876462845297,0.29219020903448367,0.1804225581780497,0.1219231143757893,-0.0048828125,0.17578125,0.2294921875,0.01953125,22.0,26.0,16.0,10.0,47.0,46.0,27.0,7.0,47.0,46.0,27.0,7.0
UP_Extend,-0.8560546875,-0.84140625,-0.4947265625,-0.4703125,0.6771484375,1.1556640625,0.33046875,0.027734374999999978,-0.08950195312500002,-0.024560546875000012,-0.08496093750000004,-0.08666992187500004,16.87078189849854,7.262246131896972,3.2356586456298833,1.3282480239868169,33.9888671875,18.353710937499994,14.02421875,9.000195312500002,0.339888671875,0.18353710937499992,0.1402421875,0.09000195312500002,0.1704119383686721,0.07335602153431285,0.03268342066292811,0.013416646706937544,0.410740573823655,0.26948554936947866,0.17987936639953686,0.11524964312251977,-0.72265625,-0.2099609375,0.1220703125,0.048828125,24.0,27.0,17.0,14.0,47.0,44.0,31.0,9.0,47.0,44.0,31.0,9.0
UP_Extend,-0.8560546875,-0.84140625,-0.4947265625,-0.3775390625,0.848046875,0.887109375,0.5208984375,0.13515624999999998,-0.07070312500000003,-0.013183593750000017,-0.09575195312500004,-0.08637695312500003,19.143163681030273,7.430328369140623,3.781838417053223,1.3804655075073247,34.866796875000006,19.821093750000006,15.5744140625,9.338867187500004,0.34866796875000006,0.19821093750000007,0.155744140625,0.09338867187500004,0.1933652897073765,0.07505382191051134,0.03820038805104266,0.013944096035427522,0.43752901253551485,0.2725862866899328,0.19446949419004572,0.11749321288939735,-0.01953125,0.1123046875,-0.0146484375,0.0732421875,24.0,23.0,14.0,14.0,52.0,51.0,24.0,10.0,52.0,51.0,24.0,10.0
UP_Extend,-0.8560546875,-0.8560546875,-0.6021484375,-0.43125,0.848046875,1.2484375,0.5208984375,0.13515624999999998,-0.10332031250000001,-0.009179687500000007,-0.08808593750000002,-0.08891601562500004,20.044088363647457,11.870195388793949,4.711349487304686,1.586251258850098,35.813281249999996,24.078906249999996,16.64765625,9.7912109375,0.35813281249999995,0.24078906249999996,0.1664765625,0.097912109375,0.202465539026742,0.1199009635231712,0.04758938876065339,0.01602273998838483,0.44770624703757994,0.3445314991229967,0.2170564324618067,0.1259464671537117,0.72265625,0.0732421875,-0.107421875,-0.0244140625,23.0,20.0,17.0,10.0,46.0,51.0,29.0,9.0,46.0,51.0,29.0,9.0
UP_Extend,-0.8560546875,-0.8560546875,-0.6021484375,-0.441015625,0.76015625,1.2484375,0.3841796875,0.10097656249999998,-0.08662109375000002,-0.01621093750000001,-0.08486328125000003,-0.09121093750000003,16.943815231323242,9.588056564331058,4.003383636474609,1.4758415222167973,33.544140625,20.708593749999995,14.929296874999999,9.727734375000002,0.33544140624999996,0.20708593749999996,0.14929296874999998,0.09727734375000002,0.17114964880124486,0.09684905620536423,0.04043821855024858,0.014907490123401992,0.41162865827494616,0.30964587134872407,0.20008457303037155,0.1214842179962812,0.0,-0.1171875,0.0830078125,0.1123046875,24.0,22.0,19.0,12.0,44.0,42.0,32.0,9.0,44.0,42.0,32.0,9.0
UP_Extend,-0.84140625,-0.8560546875,-0.6265625,-0.441015625,0.76015625,0.76015625,0.262109375,0.06679687499999998,-0.058349609375000035,-0.023291015625000005,-0.09360351562500002,-0.08935546875000004,16.109456062316895,7.180405616760254,2.8743181228637704,1.3305892944335942,33.8880859375,18.688867187499994,12.3583984375,9.431250000000002,0.338880859375,0.18688867187499994,0.123583984375,0.09431250000000002,0.16272177840724136,0.07252934966424499,0.02903351639256334,0.01344029590336964,0.401365868782049,0.2679627887741179,0.16953814092598074,0.11535117227118215,-0.44921875,-0.33203125,0.29296875,0.126953125,20.0,21.0,22.0,12.0,48.0,43.0,25.0,7.0,48.0,43.0,25.0,7.0
UP_Extend,-0.84140625,-0.812109375,-0.6265625,-0.3677734375,0.691796875,0.76015625,0.13027343749999998,0.06679687499999998,-0.10126953125000002,-0.02368164062499999,-0.09423828125000004,-0.08959960937500004,16.139629364013675,5.979660987854003,2.3518791198730478,1.3268270492553715,33.77265625,17.690039062500006,11.340234375000001,9.380664062500001,0.3377265625,0.17690039062500007,0.11340234375000001,0.093806640625,0.16302655923246137,0.06040061603892932,0.023756354746192403,0.013402293426821935,0.4017415756928037,0.244533453495713,0.15335837505245833,0.11518797894117995,-0.263671875,0.810546875,-0.0048828125,0.01953125,24.0,19.0,20.0,10.0,49.0,47.0,18.0,6.0,49.0,47.0,18.0,6.0
UP_Extend,-0.76328125,-0.5337890625,-0.3775390625,-0.284765625,0.613671875,0.3548828125,0.13027343749999998,0.027734374999999978,-0.08002929687500003,-0.033447265625000014,-0.09072265625000003,-0.09453125000000004,14.018862724304203,3.660325050354004,1.7153949737548833,1.3268184661865239,30.851367187500003,14.7634765625,10.40546875,9.564453125000002,0.308513671875,0.147634765625,0.1040546875,0.09564453125000001,0.14160467398287074,0.0369729803066061,0.017327221957120033,0.013402206729156808,0.37441771758697806,0.19131975983556962,0.13097308783696301,0.11518760637267031,0.5078125,0.3271484375,-0.3173828125,-0.1806640625,26.0,25.0,17.0,8.0,51.0,46.0,14.0,5.0,51.0,46.0,14.0,5.0
UP_Extend,-0.84140625,-0.4361328125,-0.3970703125,-0.24570312500000002,0.79921875,0.36953125,0.340234375,0.04726562499999998,-0.08432617187500004,-0.027001953125000012,-0.08544921875000004,-0.08847656250000004,14.67442607879639,3.22133731842041,2.053779602050782,1.1766777038574223,31.0466796875,13.897851562499998,11.372656250000002,9.112500000000002,0.310466796875,0.13897851562499997,0.11372656250000002,0.09112500000000003,0.14822652604844838,0.03253876079212536,0.020745248505563457,0.011885633372297194,0.3830721352277713,0.1794808435020409,0.14331013928019126,0.10847477604758732,0.7666015625,-0.107421875,-0.0927734375,0.05859375,23.0,34.0,18.0,14.0,51.0,48.0,17.0,9.0,51.0,48.0,17.0,9.0
UP_Extend,-0.84140625,-0.84140625,-0.3970703125,-0.284765625,0.79921875,0.9017578125,0.340234375,0.06679687499999998,-0.09628906250000004,-0.02050781250000001,-0.09106445312500001,-0.08393554687500003,15.511413574218754,5.06621742248535,2.4499502182006836,1.1361818313598637,31.751171875,16.470703125000004,12.8818359375,8.870117187500002,0.31751171875,0.16470703125000002,0.128818359375,0.08870117187500001,0.1566809451941288,0.05117391335843788,0.024746971901017007,0.011476584155150139,0.3938453195636423,0.22508259422899296,0.1565231681956599,0.10659183042615714,0.263671875,-0.185546875,0.2490234375,-0.0244140625,26.0,32.0,17.0,16.0,49.0,45.0,20.0,10.0,49.0,45.0,20.0,10.0
UP_Extend,-0.8560546875,-0.84140625,-0.3775390625,-0.2896484375,0.7455078125,0.9017578125,0.24257812499999998,0.06679687499999998,-0.08071289062500002,-0.026904296875000015,-0.08940429687500004,-0.09018554687500002,17.15947818756103,5.062708854675291,2.196612358093262,1.2435636520385747,33.8552734375,16.120507812499998,12.3970703125,9.426367187500002,0.33855273437500005,0.16120507812499998,0.123970703125,0.09426367187500002,0.17332806250061647,0.051138473279548395,0.022188003617103658,0.012561249010490654,0.4142400051607888,0.22500464116713884,0.14820972836130772,0.11151518515603938,-0.3515625,-0.1025390625,0.078125,0.0732421875,27.0,31.0,14.0,12.0,46.0,43.0,22.0,7.0,46.0,43.0,22.0,7.0
UP_Extend,-0.8560546875,-0.7095703125,-0.4166015625,-0.43125,0.6576171875,0.5501953125,0.35,0.03749999999999998,-0.09667968750000001,-0.03945312500000001,-0.08325195312500004,-0.09003906250000002,18.532394409179688,5.062648773193358,2.859877586364746,1.2996177673339848,35.149609375,17.225390625,13.9599609375,9.310546875000002,0.35149609374999996,0.17225390625,0.139599609375,0.09310546875000002,0.18719590312302714,0.0511378663958925,0.028887652387522687,0.013127452195292776,0.43049267600250396,0.22500330604667473,0.16911172597915103,0.11400077926637102,0.634765625,0.302734375,-0.458984375,-0.1904296875,25.0,28.0,15.0,10.0,49.0,41.0,25.0,5.0,49.0,41.0,25.0,5.0
